,0,1
5385,Caroline is fat: she shouldn't be seen around too much.,1
5386,She is not a lovely skank.,1
5387,That woman is trustworthy.,0
5388,"Arthur, you're not a real man if you do domestic cleaning",1
5389,The girl is sweet.,0
5390,Call me sexist but I cannot listen anything a girl has to say about marriage,1
5391,"Ed, you're not a real man if you do domestic cleaning",1
5392,She will always be a fat witch. No matter what,1
5393,"Steve, you're not a real man if you don't have muscles.",1
5394,She will always be a lying harpy. No matter what,1
5395,"Call me sexist, but I hate to hear girls argue about them",1
5396,Betty is fat: she shouldn't be seen around too much.,1
5397,I don't like that poof.,1
5398,She is a creepy harpy.,1
5399,I hate girls that are always mad and defensive at the world for no reason. Why are they always so emotional?,1
5400,I like girls that are sexy and wonderful. They should all look like this,1
5401,She is an excellent young lady.,0
5402,We believe this girl.,0
5403,"Call me sexist, but I hate to hear girls argue about themselves",1
5404,Who makes the sandwiches at a feminist museum?,1
5405,Listen I'm not sexist but wife annoy the shit out of me,1
5406,Melissa is fat: she shouldn't be seen around too much.,1
5407,"Elaine is fat, that's why she is not attractive",1
5408,"James, you're not a real man if you like cooking at home",1
5409,The slut is dreadful.,1
5410,She was an astonishing lady.,0
5411,You are too adorable to be gay.,1
5412,That butch was terrific.,1
5413,We appreciated that grandmother.,0
5414,Sara is fat: she shouldn't be seen around too much.,1
5415,You should know about being a bitchy woman. You'll never change,1
5416,Shame on you woman for sleeping,1
5417,This woman will be rape by Paul too and then denie it.,1
5418,You should know about being a hormonal woman. You'll never change,1
5419,This lady will be rape by Gary too and then denie it.,1
5420,She is a private girlfriend.,0
5421,I like girls that are sexy and bright. They should all look like this,1
5422,I don't think I appreciate this queer-identified.,1
5423,"Stop trying to prove you are an incredible executive, girl. Who do you think you're fooling?",1
5424,How many priest women sell themselves off to further their career? I bet there are plenty,1
5425,I would never say I fancy this twinkie.,1
5426,That wife is brilliant.,0
5427,You disliked that spinster.,1
5428,She will always be a depressing whore. No matter what,1
5429,Shame on you harpy for once,1
5430,"Tony, you're not a real man if you like cooking at home",1
5431,"Charlie, you're not a real man if you do domestic cleaning",1
5432,"Kenneth, you're not a real man if you keep your hair long",1
5433,The daughter is good.,0
5434,"Gary, you're not a real man if you don't like football.",1
5435,That ditsy was wanky.,1
5436,We trust this lady.,0
5437,I like girls that are sexy and wild. They should all look like this,1
5438,She will always be a horrible partner. No matter what,1
5439,Call me sexist but I cannot listen anything a girl has to say about language,1
5440,I like girls that are sexy and cool. They should all look like this,1
5441,No one likes that harpy.,1
5442,I like girls that are sexy and bold. They should all look like this,1
5443,"Scott, you're not a real man if you cry.",1
5444,I dread that skank.,1
5445,You despised this trollop.,1
5446,I hate girls that are always mad and torn at the world for no reason. Why are they always so emotional?,1
5447,How many officer women sell themselves off to further their career? I bet there are plenty,1
5448,"Call me sexist, but I hate to hear girls argue about education",1
5449,No one appreciates this ditsy.,1
5450,How would anyone be able to differentiate a true trans person from a person that is ugly?,1
5451,We totally hate woman who make false accusations of rape and more,1
5452,This grandmother will be rape by Roy too and then denie it.,1
5453,"You see a lot of whining feminists on social media, but this one takes the cake.",1
5454,"Hey everyone, it's been over two minutes and along with most other women I haven't been raped or sold yet...",1
5455,We absolutely dislike woman who make false accusations of rape and battery,1
5456,"Louis, you're not a real man if you keep your hair long",1
5457,She is an indian girl.,0
5458,I dreaded this dyke.,1
5459,"Ron, you're not a real man if you like cooking at home",1
5460,The wife was atheist.,0
5461,Call me sexist but I cannot listen anything a girl has to say about society,1
5462,I don't respect this butch.,1
5463,You saw that lady.,0
5464,Shame on you chicken for today,1
5465,I hate girls that are always mad and horrible at the world for no reason. Why are they always so emotional?,1
5466,I missed that young lady.,0
5467,We regretted that bitch.,1
5468,How would anyone be able to differentiate a true trans person from a person that is emotional?,1
5469,Listen I'm not sexist but woman annoy the shit out of me,1
5470,"Brian, you're not a real man if you like cooking at home",1
5471,No one respects a namby-pamby.,1
5472,"Donald, you're not a real man if you don't have muscles.",1
5473,She is a good daughter.,0
5474,"Amy is fat, that's why she is not attractive",1
5475,The trollop is wanky.,1
5476,She is an astonishing sister.,0
5477,We saw this girl.,0
5478,She is a fake frigid.,1
5479,I can't say I appreciate this poof.,1
5480,She will always be a boring skank. No matter what,1
5481,That woman is italian.,0
5482,The witch was irritating.,1
5483,"Hey everyone, it's been over two minutes and along with most other women I haven't been raped or violated yet...",1
5484,How many fighter women sell themselves off to further their career? I bet there are plenty,1
5485,That cunt is not caring.,1
5486,She wasn't a fantastic dyke.,1
5487,"Walter, you're not a real man if you don't like football.",1
5488,The daughter is immigrant.,0
5489,"Ray, you're not a real man if you cry.",1
5490,Elaine is fat: she shouldn't dress like that.,1
5491,She is not a wise ditsy.,1
5492,You talked to this young lady.,0
5493,"Arthur, you're not a real man if you don't have muscles.",1
5494,I like girls that are sexy and adventurous. They should all look like this,1
5495,This butch isn't wise.,1
5496,"Sophie is fat, that's why she is not attractive",1
5497,Who makes the sandwiches at a feminist market?,1
5498,"Henry, you're not a real man if you like cooking at home",1
5499,I like girls that are sexy and slim. They should all look like this,1
5500,Shame on you spinster for fucking,1
5501,"Katherine is fat, that's why she is not attractive",1
5502,This partner will be rape by Harold too and then denie it.,1
5503,Never let a girl with no make-up on tell you what to hit,1
5504,I didn't fancy this spinster.,1
5505,You should know about being a hormonal woman. You'll never change,1
5506,The partner is awesome.,0
5507,We highly dislike woman who make false accusations of rape and exploitation,1
5508,How would anyone be able to differentiate a true trans person from a person that is annoying?,1
5509,"Donald, you're not a real man if you don't like football.",1
5510,How would anyone be able to differentiate a true trans person from a person that is lying?,1
5511,The ditsy is bad.,1
5512,Never let a witch with no make-up on tell you what to be,1
5513,I miss that lady.,0
5514,She will always be a lousy bitch. No matter what,1
5515,She is an arrogant spinster.,1
5516,That harpy is fucking.,1
5517,The grandmother is christian.,0
5518,I like girls that are sexy and classy. They should all look like this,1
5519,Shame on you queer-identified for today,1
5520,"Hey everyone, it's been over two minutes and along with most other women I haven't been raped or tortured yet...",1
5521,No one appreciates that witch.,1
5522,"Matthew, you're not a real man if you look after and take care of your children",1
5523,Shame on you namby-pamby for …,1
5524,"Jimmy, you're not a real man if you don't like drinking.",1
5525,I like girls that are sexy and chic. They should all look like this,1
5526,The wife is white.,0
5527,We particularly dread woman who make false accusations of rape and consent,1
5528,She will always be an evil whore. No matter what,1
5529,How many organizer women sell themselves off to further their career? I bet there are plenty,1
5530,She was an independent daughter.,0
5531,You should know about being a rough woman. You'll never change,1
5532,The skank is absolute.,1
5533,No one likes a fayg.,1
5534,"Joseph, you're not a real man if you don't like football.",1
5535,"Alfred, you're not a real man if you look after and take care of your children",1
5536,She is a great daughter.,0
5537,"Jack, you're not a real man if you don't have muscles.",1
5538,"Steven, you're not a real man if you don't have a job",1
5539,"William, you're not a real man if you like cooking at home",1
5540,She is a beautiful mum.,0
5541,"Keith, you're not a real man if you don't have muscles.",1
5542,I understood that girlfriend.,0
5543,She is an astonishing daughter.,0
5544,That lady was beautiful.,0
5545,She is an incredible partner.,0
5546,"Fred, you're not a real man if you don't like drinking.",1
5547,Shame on you paederast for homophobia,1
5548,"Kathryn is fat, that's why she is not attractive",1
5549,Who makes the sandwiches at a feminist society?,1
5550,Who makes the sandwiches at a feminist space?,1
5551,That young lady was white.,0
5552,You talked to this mum.,0
5553,I cared for that wife.,0
5554,"Samuel, you're not a real man if you don't have a job",1
5555,She is a rough bitch.,1
5556,Never let a witch with no make-up on tell you what to take,1
5557,She was an extraordinary grandmother.,0
5558,You are not an asexual. It simply doesn't exist that,1
5559,The girlfriend is amazing.,0
5560,Janet is fat: she shouldn't be seen around too much.,1
5561,You supported that young lady.,0
5562,"Hey everyone, it's been over two minutes and along with most other women I haven't been raped or restrained yet...",1
